6.8321 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x113e5d410>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1440,  900]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.3176 	EXP 	window1: blendMode = 'avg'
7.3322 	EXP 	window1: blendMode = 'avg'
7.3489 	EXP 	window1: blendMode = 'avg'
7.3656 	EXP 	window1: blendMode = 'avg'
7.3820 	EXP 	window1: blendMode = 'avg'
7.3991 	EXP 	window1: blendMode = 'avg'
7.4155 	EXP 	window1: blendMode = 'avg'
7.4322 	EXP 	window1: blendMode = 'avg'
7.4487 	EXP 	window1: blendMode = 'avg'
7.4656 	EXP 	window1: blendMode = 'avg'
7.4822 	EXP 	window1: blendMode = 'avg'
7.4988 	EXP 	window1: blendMode = 'avg'
7.5155 	EXP 	window1: blendMode = 'avg'
7.5322 	EXP 	window1: blendMode = 'avg'
7.5486 	EXP 	window1: blendMode = 'avg'
7.5661 	EXP 	window1: blendMode = 'avg'
7.5823 	EXP 	window1: blendMode = 'avg'
7.5989 	EXP 	window1: blendMode = 'avg'
7.6155 	EXP 	window1: blendMode = 'avg'
7.6321 	EXP 	window1: blendMode = 'avg'
7.6487 	EXP 	window1: blendMode = 'avg'
7.6654 	EXP 	window1: blendMode = 'avg'
7.6818 	EXP 	window1: blendMode = 'avg'
7.6990 	EXP 	window1: blendMode = 'avg'
7.7155 	EXP 	window1: blendMode = 'avg'
7.7321 	EXP 	window1: blendMode = 'avg'
7.7486 	EXP 	window1: blendMode = 'avg'
7.7655 	EXP 	window1: blendMode = 'avg'
7.7822 	EXP 	window1: blendMode = 'avg'
7.7988 	EXP 	window1: blendMode = 'avg'
7.8154 	EXP 	window1: blendMode = 'avg'
7.8322 	EXP 	window1: blendMode = 'avg'
7.8489 	EXP 	window1: blendMode = 'avg'
7.8652 	EXP 	window1: blendMode = 'avg'
7.8824 	EXP 	window1: blendMode = 'avg'
7.8988 	EXP 	window1: blendMode = 'avg'
7.9156 	EXP 	window1: blendMode = 'avg'
7.9322 	EXP 	window1: blendMode = 'avg'
7.9487 	EXP 	window1: blendMode = 'avg'
7.9655 	EXP 	window1: blendMode = 'avg'
7.9820 	EXP 	window1: blendMode = 'avg'
7.9989 	EXP 	window1: blendMode = 'avg'
8.0155 	EXP 	window1: blendMode = 'avg'
8.0323 	EXP 	window1: blendMode = 'avg'
8.0487 	EXP 	window1: blendMode = 'avg'
8.0655 	EXP 	window1: blendMode = 'avg'
8.0821 	EXP 	window1: blendMode = 'avg'
8.0989 	EXP 	window1: blendMode = 'avg'
8.1155 	EXP 	window1: blendMode = 'avg'
8.1322 	EXP 	window1: blendMode = 'avg'
8.1482 	EXP 	window1: blendMode = 'avg'
8.1657 	EXP 	window1: blendMode = 'avg'
8.1821 	EXP 	window1: blendMode = 'avg'
8.1988 	EXP 	window1: blendMode = 'avg'
8.2154 	EXP 	window1: blendMode = 'avg'
8.2322 	EXP 	window1: blendMode = 'avg'
8.2485 	EXP 	window1: blendMode = 'avg'
8.2657 	EXP 	window1: blendMode = 'avg'
8.2822 	EXP 	window1: blendMode = 'avg'
8.2988 	EXP 	window1: blendMode = 'avg'
8.3154 	EXP 	window1: blendMode = 'avg'
8.3322 	EXP 	window1: blendMode = 'avg'
8.3488 	EXP 	window1: blendMode = 'avg'
8.3655 	EXP 	window1: blendMode = 'avg'
8.3820 	EXP 	window1: blendMode = 'avg'
8.3988 	EXP 	window1: blendMode = 'avg'
8.4156 	EXP 	window1: blendMode = 'avg'
8.4322 	EXP 	window1: blendMode = 'avg'
8.4484 	EXP 	window1: blendMode = 'avg'
8.4646 	EXP 	window1: blendMode = 'avg'
8.4813 	EXP 	window1: blendMode = 'avg'
8.4988 	EXP 	window1: blendMode = 'avg'
8.5155 	EXP 	window1: blendMode = 'avg'
8.5322 	EXP 	window1: blendMode = 'avg'
8.5489 	EXP 	window1: blendMode = 'avg'
8.5654 	EXP 	window1: blendMode = 'avg'
8.5822 	EXP 	window1: blendMode = 'avg'
8.5988 	EXP 	window1: blendMode = 'avg'
8.6154 	EXP 	window1: blendMode = 'avg'
8.6322 	EXP 	window1: blendMode = 'avg'
8.6486 	EXP 	window1: blendMode = 'avg'
8.6655 	EXP 	window1: blendMode = 'avg'
8.6822 	EXP 	window1: blendMode = 'avg'
8.6988 	EXP 	window1: blendMode = 'avg'
8.7154 	EXP 	window1: blendMode = 'avg'
8.7322 	EXP 	window1: blendMode = 'avg'
8.7485 	EXP 	window1: blendMode = 'avg'
8.7656 	EXP 	window1: blendMode = 'avg'
8.7822 	EXP 	window1: blendMode = 'avg'
8.7989 	EXP 	window1: blendMode = 'avg'
8.8155 	EXP 	window1: blendMode = 'avg'
8.8321 	EXP 	window1: blendMode = 'avg'
8.8489 	EXP 	window1: blendMode = 'avg'
8.8655 	EXP 	window1: blendMode = 'avg'
8.8821 	EXP 	window1: blendMode = 'avg'
8.8988 	EXP 	window1: blendMode = 'avg'
8.9151 	EXP 	window1: blendMode = 'avg'
8.9323 	EXP 	window1: blendMode = 'avg'
8.9488 	EXP 	window1: blendMode = 'avg'
8.9654 	EXP 	window1: blendMode = 'avg'
8.9820 	EXP 	window1: blendMode = 'avg'
8.9988 	EXP 	window1: blendMode = 'avg'
9.0155 	EXP 	window1: blendMode = 'avg'
9.0322 	EXP 	window1: blendMode = 'avg'
9.0488 	EXP 	window1: blendMode = 'avg'
9.0655 	EXP 	window1: blendMode = 'avg'
9.0820 	EXP 	window1: blendMode = 'avg'
9.0989 	EXP 	window1: blendMode = 'avg'
9.1155 	EXP 	window1: blendMode = 'avg'
9.1322 	EXP 	window1: blendMode = 'avg'
9.1487 	EXP 	window1: blendMode = 'avg'
9.1655 	EXP 	window1: blendMode = 'avg'
9.1822 	EXP 	window1: blendMode = 'avg'
9.1989 	EXP 	window1: blendMode = 'avg'
9.2155 	EXP 	window1: blendMode = 'avg'
9.2322 	EXP 	window1: blendMode = 'avg'
9.2486 	EXP 	window1: blendMode = 'avg'
9.2655 	EXP 	window1: blendMode = 'avg'
9.2821 	EXP 	window1: blendMode = 'avg'
9.2988 	EXP 	window1: blendMode = 'avg'
9.3155 	EXP 	window1: blendMode = 'avg'
9.3322 	EXP 	window1: blendMode = 'avg'
9.3486 	EXP 	window1: blendMode = 'avg'
9.3655 	EXP 	window1: blendMode = 'avg'
9.3822 	EXP 	window1: blendMode = 'avg'
9.3988 	EXP 	window1: blendMode = 'avg'
9.4153 	EXP 	window1: blendMode = 'avg'
9.4322 	EXP 	window1: blendMode = 'avg'
9.4486 	EXP 	window1: blendMode = 'avg'
9.4655 	EXP 	window1: blendMode = 'avg'
9.4822 	EXP 	window1: blendMode = 'avg'
9.4979 	EXP 	window1: blendMode = 'avg'
9.5145 	EXP 	window1: blendMode = 'avg'
9.5315 	EXP 	window1: blendMode = 'avg'
9.5482 	EXP 	window1: blendMode = 'avg'
9.5646 	EXP 	window1: blendMode = 'avg'
9.5815 	EXP 	window1: blendMode = 'avg'
9.5981 	EXP 	window1: blendMode = 'avg'
9.6145 	EXP 	window1: blendMode = 'avg'
9.6310 	EXP 	window1: blendMode = 'avg'
9.6477 	EXP 	window1: blendMode = 'avg'
9.6656 	EXP 	window1: blendMode = 'avg'
9.6822 	EXP 	window1: blendMode = 'avg'
9.6988 	EXP 	window1: blendMode = 'avg'
9.7153 	EXP 	window1: blendMode = 'avg'
9.7321 	EXP 	window1: blendMode = 'avg'
9.7488 	EXP 	window1: blendMode = 'avg'
9.7652 	EXP 	window1: blendMode = 'avg'
9.7824 	EXP 	window1: blendMode = 'avg'
9.7986 	EXP 	window1: blendMode = 'avg'
9.8155 	EXP 	window1: blendMode = 'avg'
9.8321 	EXP 	window1: blendMode = 'avg'
9.8486 	EXP 	window1: blendMode = 'avg'
9.8660 	EXP 	window1: blendMode = 'avg'
9.8824 	EXP 	window1: blendMode = 'avg'
9.8988 	EXP 	window1: blendMode = 'avg'
9.9155 	EXP 	window1: blendMode = 'avg'
9.9321 	EXP 	window1: blendMode = 'avg'
9.9488 	EXP 	window1: blendMode = 'avg'
9.9655 	EXP 	window1: blendMode = 'avg'
9.9820 	EXP 	window1: blendMode = 'avg'
9.9990 	EXP 	window1: blendMode = 'avg'
10.0155 	EXP 	window1: blendMode = 'avg'
10.0321 	EXP 	window1: blendMode = 'avg'
10.0488 	EXP 	window1: blendMode = 'avg'
10.0655 	EXP 	window1: blendMode = 'avg'
10.0822 	EXP 	window1: blendMode = 'avg'
10.0989 	EXP 	window1: blendMode = 'avg'
10.1154 	EXP 	window1: blendMode = 'avg'
10.1322 	EXP 	window1: blendMode = 'avg'
10.1485 	EXP 	window1: blendMode = 'avg'
10.1657 	EXP 	window1: blendMode = 'avg'
10.1822 	EXP 	window1: blendMode = 'avg'
10.1988 	EXP 	window1: blendMode = 'avg'
10.2153 	EXP 	window1: blendMode = 'avg'
10.2320 	EXP 	window1: blendMode = 'avg'
10.2485 	EXP 	window1: blendMode = 'avg'
10.2656 	EXP 	window1: blendMode = 'avg'
10.2821 	EXP 	window1: blendMode = 'avg'
10.2988 	EXP 	window1: blendMode = 'avg'
10.3152 	EXP 	window1: blendMode = 'avg'
10.3312 	EXP 	window1: blendMode = 'avg'
10.3488 	EXP 	window1: blendMode = 'avg'
10.3657 	EXP 	window1: blendMode = 'avg'
10.3822 	EXP 	window1: blendMode = 'avg'
10.3988 	EXP 	window1: blendMode = 'avg'
10.4153 	EXP 	window1: blendMode = 'avg'
10.4321 	EXP 	window1: blendMode = 'avg'
10.4486 	EXP 	window1: blendMode = 'avg'
10.4658 	EXP 	window1: blendMode = 'avg'
10.4821 	EXP 	window1: blendMode = 'avg'
10.4989 	EXP 	window1: blendMode = 'avg'
10.5156 	EXP 	window1: blendMode = 'avg'
10.5321 	EXP 	window1: blendMode = 'avg'
10.5488 	EXP 	window1: blendMode = 'avg'
10.5655 	EXP 	window1: blendMode = 'avg'
10.5820 	EXP 	window1: blendMode = 'avg'
10.5979 	EXP 	window1: blendMode = 'avg'
10.6146 	EXP 	window1: blendMode = 'avg'
10.6322 	EXP 	window1: blendMode = 'avg'
10.6488 	EXP 	window1: blendMode = 'avg'
10.6654 	EXP 	window1: blendMode = 'avg'
10.6821 	EXP 	window1: blendMode = 'avg'
10.6988 	EXP 	window1: blendMode = 'avg'
10.7153 	EXP 	window1: blendMode = 'avg'
10.7321 	EXP 	window1: blendMode = 'avg'
10.7488 	EXP 	window1: blendMode = 'avg'
10.7655 	EXP 	window1: blendMode = 'avg'
10.7819 	EXP 	window1: blendMode = 'avg'
10.7987 	EXP 	window1: blendMode = 'avg'
10.8151 	EXP 	window1: blendMode = 'avg'
10.8322 	EXP 	window1: blendMode = 'avg'
10.8488 	EXP 	window1: blendMode = 'avg'
10.8655 	EXP 	window1: blendMode = 'avg'
10.8822 	EXP 	window1: blendMode = 'avg'
10.8991 	EXP 	window1: blendMode = 'avg'
10.9159 	EXP 	window1: blendMode = 'avg'
10.9315 	EXP 	window1: blendMode = 'avg'
10.9483 	EXP 	window1: blendMode = 'avg'
10.9658 	EXP 	window1: blendMode = 'avg'
10.9824 	EXP 	window1: blendMode = 'avg'
10.9989 	EXP 	window1: blendMode = 'avg'
11.0155 	EXP 	window1: blendMode = 'avg'
11.0321 	EXP 	window1: blendMode = 'avg'
11.0486 	EXP 	window1: blendMode = 'avg'
11.0655 	EXP 	window1: blendMode = 'avg'
11.0809 	EXP 	window1: blendMode = 'avg'
11.0989 	EXP 	window1: blendMode = 'avg'
11.1154 	EXP 	window1: blendMode = 'avg'
11.1321 	EXP 	window1: blendMode = 'avg'
11.1489 	EXP 	window1: blendMode = 'avg'
11.1654 	EXP 	window1: blendMode = 'avg'
11.1816 	EXP 	window1: blendMode = 'avg'
11.1993 	EXP 	window1: blendMode = 'avg'
11.2154 	EXP 	window1: blendMode = 'avg'
11.2321 	EXP 	window1: blendMode = 'avg'
11.2488 	EXP 	window1: blendMode = 'avg'
11.2655 	EXP 	window1: blendMode = 'avg'
11.2823 	EXP 	window1: blendMode = 'avg'
11.2988 	EXP 	window1: blendMode = 'avg'
11.3155 	EXP 	window1: blendMode = 'avg'
11.3321 	EXP 	window1: blendMode = 'avg'
11.3486 	EXP 	window1: blendMode = 'avg'
11.3655 	EXP 	window1: blendMode = 'avg'
11.3821 	EXP 	window1: blendMode = 'avg'
11.3988 	EXP 	window1: blendMode = 'avg'
11.4152 	EXP 	window1: blendMode = 'avg'
11.4315 	EXP 	window1: blendMode = 'avg'
11.4482 	EXP 	window1: blendMode = 'avg'
11.4654 	EXP 	window1: blendMode = 'avg'
11.4821 	EXP 	window1: blendMode = 'avg'
11.4989 	EXP 	window1: blendMode = 'avg'
11.5155 	EXP 	window1: blendMode = 'avg'
11.5321 	EXP 	window1: blendMode = 'avg'
11.5487 	EXP 	window1: blendMode = 'avg'
11.5655 	EXP 	window1: blendMode = 'avg'
11.5818 	EXP 	window1: blendMode = 'avg'
11.5990 	EXP 	window1: blendMode = 'avg'
11.6155 	EXP 	window1: blendMode = 'avg'
11.6321 	EXP 	window1: blendMode = 'avg'
11.6486 	EXP 	window1: blendMode = 'avg'
11.6654 	EXP 	window1: blendMode = 'avg'
11.6821 	EXP 	window1: blendMode = 'avg'
11.6988 	EXP 	window1: blendMode = 'avg'
11.7155 	EXP 	window1: blendMode = 'avg'
11.7321 	EXP 	window1: blendMode = 'avg'
11.7488 	EXP 	window1: blendMode = 'avg'
11.7654 	EXP 	window1: blendMode = 'avg'
11.7819 	EXP 	window1: blendMode = 'avg'
11.7988 	EXP 	window1: blendMode = 'avg'
11.8156 	EXP 	window1: blendMode = 'avg'
11.8321 	EXP 	window1: blendMode = 'avg'
11.8486 	EXP 	window1: blendMode = 'avg'
11.8655 	EXP 	window1: blendMode = 'avg'
11.8822 	EXP 	window1: blendMode = 'avg'
11.8988 	EXP 	window1: blendMode = 'avg'
11.9154 	EXP 	window1: blendMode = 'avg'
11.9321 	EXP 	window1: blendMode = 'avg'
11.9490 	EXP 	window1: blendMode = 'avg'
11.9652 	EXP 	window1: blendMode = 'avg'
11.9807 	EXP 	window1: blendMode = 'avg'
11.9990 	EXP 	window1: blendMode = 'avg'
12.0155 	EXP 	window1: blendMode = 'avg'
12.0322 	EXP 	window1: blendMode = 'avg'
12.0486 	EXP 	window1: blendMode = 'avg'
12.0651 	EXP 	window1: blendMode = 'avg'
12.0824 	EXP 	window1: blendMode = 'avg'
12.0988 	EXP 	window1: blendMode = 'avg'
12.1155 	EXP 	window1: blendMode = 'avg'
12.1321 	EXP 	window1: blendMode = 'avg'
12.1487 	EXP 	window1: blendMode = 'avg'
12.1655 	EXP 	window1: blendMode = 'avg'
12.1821 	EXP 	window1: blendMode = 'avg'
12.1988 	EXP 	window1: blendMode = 'avg'
12.2155 	EXP 	window1: blendMode = 'avg'
12.2321 	EXP 	window1: blendMode = 'avg'
12.2484 	EXP 	window1: blendMode = 'avg'
12.2658 	EXP 	window1: blendMode = 'avg'
12.2815 	EXP 	window1: blendMode = 'avg'
12.2982 	EXP 	window1: blendMode = 'avg'
12.3155 	EXP 	window1: blendMode = 'avg'
12.3321 	EXP 	window1: blendMode = 'avg'
12.3488 	EXP 	window1: blendMode = 'avg'
12.3655 	EXP 	window1: blendMode = 'avg'
12.3821 	EXP 	window1: blendMode = 'avg'
12.3988 	EXP 	window1: blendMode = 'avg'
12.4154 	EXP 	window1: blendMode = 'avg'
12.4321 	EXP 	window1: blendMode = 'avg'
12.4485 	EXP 	window1: blendMode = 'avg'
12.4654 	EXP 	window1: blendMode = 'avg'
12.4819 	EXP 	window1: blendMode = 'avg'
12.4987 	EXP 	window1: blendMode = 'avg'
12.5148 	EXP 	window1: blendMode = 'avg'
12.5310 	EXP 	window1: blendMode = 'avg'
12.5481 	EXP 	window1: blendMode = 'avg'
12.5645 	EXP 	window1: blendMode = 'avg'
12.5814 	EXP 	window1: blendMode = 'avg'
12.5979 	EXP 	window1: blendMode = 'avg'
12.6147 	EXP 	window1: blendMode = 'avg'
12.6312 	EXP 	window1: blendMode = 'avg'
12.6479 	EXP 	window1: blendMode = 'avg'
12.6648 	EXP 	window1: blendMode = 'avg'
12.6812 	EXP 	window1: blendMode = 'avg'
12.6980 	EXP 	window1: blendMode = 'avg'
12.7152 	EXP 	window1: blendMode = 'avg'
12.7318 	EXP 	window1: blendMode = 'avg'
12.7487 	EXP 	window1: blendMode = 'avg'
12.7654 	EXP 	window1: blendMode = 'avg'
12.7822 	EXP 	window1: blendMode = 'avg'
12.7988 	EXP 	window1: blendMode = 'avg'
12.8153 	EXP 	window1: blendMode = 'avg'
12.8321 	EXP 	window1: blendMode = 'avg'
12.8485 	EXP 	window1: blendMode = 'avg'
12.8656 	EXP 	window1: blendMode = 'avg'
12.8821 	EXP 	window1: blendMode = 'avg'
12.8988 	EXP 	window1: blendMode = 'avg'
12.9153 	EXP 	window1: blendMode = 'avg'
12.9321 	EXP 	window1: blendMode = 'avg'
12.9488 	EXP 	window1: blendMode = 'avg'
12.9654 	EXP 	window1: blendMode = 'avg'
12.9820 	EXP 	window1: blendMode = 'avg'
12.9988 	EXP 	window1: blendMode = 'avg'
13.0151 	EXP 	window1: blendMode = 'avg'
13.0323 	EXP 	window1: blendMode = 'avg'
13.0488 	EXP 	window1: blendMode = 'avg'
13.0654 	EXP 	window1: blendMode = 'avg'
13.0819 	EXP 	window1: blendMode = 'avg'
13.0988 	EXP 	window1: blendMode = 'avg'
13.1155 	EXP 	window1: blendMode = 'avg'
13.1321 	EXP 	window1: blendMode = 'avg'
13.1483 	EXP 	window1: blendMode = 'avg'
13.1657 	EXP 	window1: blendMode = 'avg'
13.1821 	EXP 	window1: blendMode = 'avg'
13.1988 	EXP 	window1: blendMode = 'avg'
13.2154 	EXP 	window1: blendMode = 'avg'
13.2321 	EXP 	window1: blendMode = 'avg'
13.2488 	EXP 	window1: blendMode = 'avg'
13.2654 	EXP 	window1: blendMode = 'avg'
13.2819 	EXP 	window1: blendMode = 'avg'
13.2987 	EXP 	window1: blendMode = 'avg'
13.3155 	EXP 	window1: blendMode = 'avg'
13.3321 	EXP 	window1: blendMode = 'avg'
13.3486 	EXP 	window1: blendMode = 'avg'
13.3654 	EXP 	window1: blendMode = 'avg'
13.3821 	EXP 	window1: blendMode = 'avg'
13.3988 	EXP 	window1: blendMode = 'avg'
13.4145 	EXP 	window1: blendMode = 'avg'
13.4321 	EXP 	window1: blendMode = 'avg'
13.4488 	EXP 	window1: blendMode = 'avg'
13.4653 	EXP 	window1: blendMode = 'avg'
13.4821 	EXP 	window1: blendMode = 'avg'
13.4987 	EXP 	window1: blendMode = 'avg'
13.5157 	EXP 	window1: blendMode = 'avg'
13.5321 	EXP 	window1: blendMode = 'avg'
13.5486 	EXP 	window1: blendMode = 'avg'
13.5654 	EXP 	window1: blendMode = 'avg'
13.5821 	EXP 	window1: blendMode = 'avg'
13.5988 	EXP 	window1: blendMode = 'avg'
13.6153 	EXP 	window1: blendMode = 'avg'
13.6318 	EXP 	window1: blendMode = 'avg'
13.6485 	EXP 	window1: blendMode = 'avg'
13.6653 	EXP 	window1: blendMode = 'avg'
13.6820 	EXP 	window1: blendMode = 'avg'
13.6983 	EXP 	window1: blendMode = 'avg'
13.7157 	EXP 	window1: blendMode = 'avg'
13.7321 	EXP 	window1: blendMode = 'avg'
13.7488 	EXP 	window1: blendMode = 'avg'
13.7654 	EXP 	window1: blendMode = 'avg'
13.7819 	EXP 	window1: blendMode = 'avg'
13.7988 	EXP 	window1: blendMode = 'avg'
13.8155 	EXP 	window1: blendMode = 'avg'
13.8321 	EXP 	window1: blendMode = 'avg'
13.8486 	EXP 	window1: blendMode = 'avg'
13.8654 	EXP 	window1: blendMode = 'avg'
13.8821 	EXP 	window1: blendMode = 'avg'
13.8988 	EXP 	window1: blendMode = 'avg'
13.9144 	EXP 	window1: blendMode = 'avg'
13.9327 	EXP 	window1: blendMode = 'avg'
13.9490 	EXP 	window1: blendMode = 'avg'
13.9654 	EXP 	window1: blendMode = 'avg'
13.9823 	EXP 	window1: blendMode = 'avg'
13.9987 	EXP 	window1: blendMode = 'avg'
14.0155 	EXP 	window1: blendMode = 'avg'
14.0321 	EXP 	window1: blendMode = 'avg'
14.0489 	EXP 	window1: blendMode = 'avg'
14.0646 	EXP 	window1: blendMode = 'avg'
14.0821 	EXP 	window1: blendMode = 'avg'
14.0987 	EXP 	window1: blendMode = 'avg'
14.1152 	EXP 	window1: blendMode = 'avg'
14.1320 	EXP 	window1: blendMode = 'avg'
14.1488 	EXP 	window1: blendMode = 'avg'
14.1654 	EXP 	window1: blendMode = 'avg'
14.1819 	EXP 	window1: blendMode = 'avg'
14.1987 	EXP 	window1: blendMode = 'avg'
14.2154 	EXP 	window1: blendMode = 'avg'
14.2320 	EXP 	window1: blendMode = 'avg'
14.2488 	EXP 	window1: blendMode = 'avg'
14.2654 	EXP 	window1: blendMode = 'avg'
14.2819 	EXP 	window1: blendMode = 'avg'
14.2987 	EXP 	window1: blendMode = 'avg'
14.3154 	EXP 	window1: blendMode = 'avg'
14.3322 	EXP 	window1: blendMode = 'avg'
14.3493 	EXP 	window1: blendMode = 'avg'
14.3659 	EXP 	window1: blendMode = 'avg'
14.3823 	EXP 	window1: blendMode = 'avg'
14.3988 	EXP 	window1: blendMode = 'avg'
14.4154 	EXP 	window1: blendMode = 'avg'
14.4319 	EXP 	window1: blendMode = 'avg'
14.4488 	EXP 	window1: blendMode = 'avg'
14.4654 	EXP 	window1: blendMode = 'avg'
14.4821 	EXP 	window1: blendMode = 'avg'
14.4988 	EXP 	window1: blendMode = 'avg'
14.5154 	EXP 	window1: blendMode = 'avg'
14.5320 	EXP 	window1: blendMode = 'avg'
14.5486 	EXP 	window1: blendMode = 'avg'
14.5654 	EXP 	window1: blendMode = 'avg'
14.5821 	EXP 	window1: blendMode = 'avg'
14.5987 	EXP 	window1: blendMode = 'avg'
14.6153 	EXP 	window1: blendMode = 'avg'
14.6321 	EXP 	window1: blendMode = 'avg'
14.6488 	EXP 	window1: blendMode = 'avg'
14.6654 	EXP 	window1: blendMode = 'avg'
14.6818 	EXP 	window1: blendMode = 'avg'
14.6986 	EXP 	window1: blendMode = 'avg'
14.7154 	EXP 	window1: blendMode = 'avg'
14.7320 	EXP 	window1: blendMode = 'avg'
14.7487 	EXP 	window1: blendMode = 'avg'
14.7654 	EXP 	window1: blendMode = 'avg'
14.7818 	EXP 	window1: blendMode = 'avg'
14.7987 	EXP 	window1: blendMode = 'avg'
14.8153 	EXP 	window1: blendMode = 'avg'
14.8320 	EXP 	window1: blendMode = 'avg'
14.8484 	EXP 	window1: blendMode = 'avg'
14.8656 	EXP 	window1: blendMode = 'avg'
14.8824 	EXP 	window1: blendMode = 'avg'
14.8987 	EXP 	window1: blendMode = 'avg'
14.9154 	EXP 	window1: blendMode = 'avg'
14.9321 	EXP 	window1: blendMode = 'avg'
14.9486 	EXP 	window1: blendMode = 'avg'
14.9654 	EXP 	window1: blendMode = 'avg'
14.9821 	EXP 	window1: blendMode = 'avg'
14.9987 	EXP 	window1: blendMode = 'avg'
15.0151 	EXP 	window1: blendMode = 'avg'
15.0323 	EXP 	window1: blendMode = 'avg'
15.0488 	EXP 	window1: blendMode = 'avg'
15.0653 	EXP 	window1: blendMode = 'avg'
15.0821 	EXP 	window1: blendMode = 'avg'
15.0987 	EXP 	window1: blendMode = 'avg'
15.1151 	EXP 	window1: blendMode = 'avg'
15.1322 	EXP 	window1: blendMode = 'avg'
15.1487 	EXP 	window1: blendMode = 'avg'
15.1653 	EXP 	window1: blendMode = 'avg'
15.1819 	EXP 	window1: blendMode = 'avg'
15.1987 	EXP 	window1: blendMode = 'avg'
15.2154 	EXP 	window1: blendMode = 'avg'
15.2320 	EXP 	window1: blendMode = 'avg'
15.2486 	EXP 	window1: blendMode = 'avg'
15.2654 	EXP 	window1: blendMode = 'avg'
15.2821 	EXP 	window1: blendMode = 'avg'
15.2987 	EXP 	window1: blendMode = 'avg'
15.3152 	EXP 	window1: blendMode = 'avg'
15.3320 	EXP 	window1: blendMode = 'avg'
15.3487 	EXP 	window1: blendMode = 'avg'
15.3654 	EXP 	window1: blendMode = 'avg'
15.3819 	EXP 	window1: blendMode = 'avg'
15.3987 	EXP 	window1: blendMode = 'avg'
15.4154 	EXP 	window1: blendMode = 'avg'
15.4320 	EXP 	window1: blendMode = 'avg'
15.4485 	EXP 	window1: blendMode = 'avg'
15.4654 	EXP 	window1: blendMode = 'avg'
15.4820 	EXP 	window1: blendMode = 'avg'
15.4987 	EXP 	window1: blendMode = 'avg'
15.5152 	EXP 	window1: blendMode = 'avg'
